cond.thisRepN,cond.thisTrialN,cond.thisN,cond.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,digit_rep.thisRepN,digit_rep.thisTrialN,digit_rep.thisN,digit_rep.thisIndex,thisRow.t,notes,sequence_started,sequence_ended,digit_sequence,result_box.text,confirm_input.keys,confirm_input.rt,confirm_input.duration,input_ended,participant,order,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,0,14,0,14,0,0,0,0,0,301.88467390002916,,19:57:35.354927,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,1,0,1,0,302.9883842000272,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,2,0,2,0,304.085027299996,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,3,0,3,0,305.1895247999928,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,4,0,4,0,306.28684220003197,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,5,0,5,0,307.3920892000315,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,6,0,6,0,308.4880548000219,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,7,0,7,0,309.5851628999808,,,19:57:45.055843,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,14,0,14,0,,,,,,,,,"[1, 9, 4, 0, 7, 6, 3, 5]",192470,space,3.0363237999845296,None,19:57:48.201585,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
1,0,1,0,,,,,,,,,,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,0,0,0,0,315.3767483999836,,19:57:48.848335,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,1,0,1,0,316.48091959999874,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,2,0,2,0,317.5782344000181,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,3,0,3,0,318.6822751000291,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,4,0,4,0,319.7792410000111,,,19:57:55.249760,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,0,0,0,0,,,,,,,,,"[3, 9, 7, 1, 5]",39715,space,2.8090081000118516,None,19:57:58.167160,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,0,0,0,0,324.6958952000132,,19:57:58.167160,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,1,0,1,0,325.79973869997775,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,2,0,2,0,326.8974769000197,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,3,0,3,0,328.0011835999903,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,4,0,4,0,329.10105190001195,,,19:58:04.568746,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,1,0,1,0,,,,,,,,,"[1, 0, 5, 2, 9]",0529 ,space,1.8349594000028446,None,19:58:06.514108,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,0,0,0,0,333.0450212000287,,19:58:06.514108,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,1,0,1,0,334.1470471000066,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,2,0,2,0,335.24441909999587,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,3,0,3,0,336.3484213000047,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,4,0,4,0,337.44580470002256,,,19:58:12.915068,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,2,0,2,0,,,,,,,,,"[7, 2, 9, 0, 5]",72905,space,2.270380000001751,None,19:58:15.292402,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,0,0,0,0,341.81988680001814,,19:58:15.293389,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,1,0,1,0,342.92509319999954,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,2,0,2,0,344.02877849998185,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,3,0,3,0,345.12589870003285,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,4,0,4,0,346.2230126999784,,,19:58:21.693711,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,3,0,3,0,,,,,,,,,"[6, 8, 1, 7, 3]",8756678,space,1.3857882999582216,None,19:58:23.186938,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,0,0,0,0,349.716102699982,,19:58:23.186938,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,1,0,1,0,350.8199017000152,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,2,0,2,0,351.91761810000753,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,3,0,3,0,353.0209728999762,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,4,0,4,0,354.1187204000307,,,19:58:29.589511,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,4,0,4,0,,,,,,,,,"[4, 1, 9, 2, 3]",412,space,2.5719391999882646,None,19:58:32.269846,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,0,0,0,0,358.79894860001514,,19:58:32.269846,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,1,0,1,0,359.90357949997997,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,2,0,2,0,361.00067819998367,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,3,0,3,0,362.10485780000454,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,4,0,4,0,363.20202710002195,,,19:58:38.671270,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,5,0,5,0,,,,,,,,,"[4, 2, 8, 3, 7]",87678 ,space,2.2784473999636248,None,19:58:41.061107,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,0,0,0,0,367.59114660002524,,19:58:41.062113,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,1,0,1,0,368.69530570000643,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,2,0,2,0,369.7918983999989,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,3,0,3,0,370.8963387000258,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,4,0,4,0,371.9935750000295,,,19:58:47.462713,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,6,0,6,0,,,,,,,,,"[8, 9, 4, 0, 3]",03,space,1.4360358999692835,None,19:58:49.006033,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,0,0,0,0,375.5345186999766,,19:58:49.006033,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,1,0,1,0,376.638927699998,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,2,0,2,0,377.73626540001715,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,3,0,3,0,378.8401121000061,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,4,0,4,0,379.93790810002247,,,19:58:55.408036,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,7,0,7,0,,,,,,,,,"[2, 5, 3, 1, 6]",25368 ,space,2.8960816000471823,None,19:58:58.415318,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,0,0,0,0,384.94458670000313,,19:58:58.415318,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,1,0,1,0,386.0495303000207,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,2,0,2,0,387.14602109999396,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,3,0,3,0,388.2499633000116,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,4,0,4,0,389.34725589997834,,,19:59:04.817530,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,8,0,8,0,,,,,,,,,"[7, 2, 8, 6, 4]",72864,space,2.016328199999407,None,19:59:06.943318,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,0,0,0,0,393.4714605000336,,19:59:06.943318,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,1,0,1,0,394.5781027000048,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,2,0,2,0,395.6736108000041,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,3,0,3,0,396.778509100026,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,4,0,4,0,397.87488369998755,,,19:59:13.344344,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,9,0,9,0,,,,,,,,,"[6, 1, 5, 3, 0]",61530,space,1.803868599992711,None,19:59:15.255427,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,0,0,0,0,401.7857387000113,,19:59:15.255427,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,1,0,1,0,402.8886947000283,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,2,0,2,0,403.98536190000596,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,3,0,3,0,405.09121739998227,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,4,0,4,0,406.1863582999795,,,19:59:21.656915,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,10,0,10,0,,,,,,,,,"[9, 8, 7, 3, 2]",23780,space,2.057845500006806,None,19:59:23.824870,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,0,0,0,0,410.3535031999927,,19:59:23.824870,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,1,0,1,0,411.45866320002824,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,2,0,2,0,412.55529049999313,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,3,0,3,0,413.6590492000105,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,4,0,4,0,414.7565429999959,,,19:59:30.226291,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,11,0,11,0,,,,,,,,,"[9, 6, 5, 0, 3]","96540
",space,3.7384486999944784,None,19:59:34.074017,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,0,0,0,0,420.60357320000185,,19:59:34.074017,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,1,0,1,0,421.70707790000597,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,2,0,2,0,422.8055505999946,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,3,0,3,0,423.90846870001405,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,4,0,4,0,425.0084042000235,,,19:59:40.476267,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,12,0,12,0,,,,,,,,,"[2, 1, 9, 3, 7]",09876543,space,1.8701614000019617,None,19:59:42.456447,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,0,0,0,0,428.9854802999762,,19:59:42.456447,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,1,0,1,0,430.089311800024,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,2,0,2,0,431.18651279999176,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,3,0,3,0,432.2903967000311,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,4,0,4,0,433.38753389997873,,,19:59:48.858218,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,13,0,13,0,,,,,,,,,"[8, 2, 9, 5, 3]",82530,space,7.842232500028331,None,19:59:56.810567,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,0,0,0,0,443.33891450002557,,19:59:56.810567,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,1,0,1,0,444.44254989997717,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,2,0,2,0,445.5472853999818,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,3,0,3,0,446.64442790002795,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,4,0,4,0,447.74230819998775,,,20:00:03.211611,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,14,0,14,0,,,,,,,,,"[5, 8, 7, 9, 3]",827930,space,4.241600099951029,None,20:00:07.560714,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,,,,,,,,,,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
2,0,2,0,,,,,,,,,,,,,,,,,,,P2,2,2024-06-28_19h52.16.260,digit_span,2023.2.3,143.73288676384547,2024-06-28 19h52.34.479581 +0200,
