cond.thisRepN,cond.thisTrialN,cond.thisN,cond.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,digit_rep.thisRepN,digit_rep.thisTrialN,digit_rep.thisN,digit_rep.thisIndex,thisRow.t,notes,sequence_started,sequence_ended,digit_sequence,result_box.text,confirm_input.keys,confirm_input.rt,confirm_input.duration,input_ended,participant,order,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,12,0,12,0,2,0,2,0,96.28246439999202,,,18:34:31.037728,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,12,0,12,0,,,,,,,,,"[4, 7, 0]",470,space,0.8928932000417262,None,18:34:32.041310,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,13,0,13,0,0,0,0,0,99.28129289997742,,18:34:32.042305,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,13,0,13,0,1,0,1,0,100.38413239998044,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,13,0,13,0,2,0,2,0,101.49716759996954,,,18:34:36.253470,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,13,0,13,0,,,,,,,,,"[0, 3, 6]",036,space,1.356514499988407,None,18:34:37.722502,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,14,0,14,0,0,0,0,0,104.96321369998623,,18:34:37.723491,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,14,0,14,0,1,0,1,0,106.06265229999553,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,14,0,14,0,2,0,2,0,107.16294119996019,,,18:34:41.918863,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,14,0,14,0,,,,,,,,,"[2, 4, 9]",0234,space,3.0952509999624453,None,18:34:45.136466,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
0,0,0,0,,,,,,,,,,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,0,0,0,0,114.91499239997938,,18:34:47.657901,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,1,0,1,0,116.00977819995023,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,2,0,2,0,117.10930609999923,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,3,0,3,0,118.2086611999548,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,4,0,4,0,119.30839919997379,,,18:34:54.064822,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,0,0,0,0,,,,,,,,,"[2, 1, 5, 6, 3]",26315 ,space,6.2367856000200845,None,18:35:00.422328,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,0,0,0,0,127.66117350000422,,18:35:00.423330,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,1,0,1,0,128.7746811999823,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,2,0,2,0,129.87242819997482,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,3,0,3,0,130.97132389998296,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,4,0,4,0,132.07436279999092,,,18:35:06.827824,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,1,0,1,0,,,,,,,,,"[2, 5, 1, 3, 4]",5134,space,5.477664700010791,None,18:35:12.412676,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,0,0,0,0,139.65234769997187,,18:35:12.413673,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,1,0,1,0,140.7519947999972,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,2,0,2,0,141.85499849996995,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,3,0,3,0,142.9677248999942,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,4,0,4,0,144.06769199995324,,,18:35:18.823499,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,2,0,2,0,,,,,,,,,"[9, 4, 2, 0, 1]",94201 ,space,4.2871644999831915,None,18:35:23.225823,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,0,0,0,0,150.46491909999168,,18:35:23.225823,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,1,0,1,0,151.5651932999608,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,2,0,2,0,152.66481919999933,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,3,0,3,0,153.7642249999917,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,4,0,4,0,154.8640622999519,,,18:35:29.620055,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,3,0,3,0,,,,,,,,,"[0, 5, 9, 6, 1]",05961 ,space,3.790098700032104,None,18:35:33.540467,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,0,0,0,0,160.78322549996665,,18:35:33.541478,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,1,0,1,0,161.89835279999534,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,2,0,2,0,162.99523719999706,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,3,0,3,0,164.0939525999711,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,4,0,4,0,165.19419189996552,,,18:35:39.950792,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,4,0,4,0,,,,,,,,,"[5, 1, 7, 3, 2]",51732,space,7.846182300010696,None,18:35:47.900597,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,0,0,0,0,175.14102399995318,,18:35:47.900597,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,1,0,1,0,176.24190149997594,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,2,0,2,0,177.3591190999723,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,3,0,3,0,178.45610199996736,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,4,0,4,0,179.5562760999892,,,18:35:54.311717,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,5,0,5,0,,,,,,,,,"[1, 9, 5, 8, 0]",19580 ,space,6.737551700032782,None,18:36:01.169321,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,0,0,0,0,188.40321699995548,,18:36:01.170317,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,1,0,1,0,189.50589319999563,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,2,0,2,0,190.62230889999773,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,3,0,3,0,191.71996659995057,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,4,0,4,0,192.82294669997646,,,18:36:07.574997,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,6,0,6,0,,,,,,,,,"[4, 9, 0, 1, 7]",49017 ,space,1.9373971999739297,None,18:36:09.628219,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,0,0,0,0,196.8719221999636,,18:36:09.629342,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,1,0,1,0,197.98572099994635,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,2,0,2,0,199.08822989999317,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,3,0,3,0,200.18614799994975,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,4,0,4,0,201.28286969999317,,,18:36:16.039726,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,7,0,7,0,,,,,,,,,"[1, 4, 7, 9, 6]",14796,space,2.629597900027875,None,18:36:18.775142,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,0,0,0,0,206.0145897999755,,18:36:18.775142,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,1,0,1,0,207.11409709998406,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,2,0,2,0,208.21798679995118,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,3,0,3,0,209.3305274999584,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,4,0,4,0,210.43187779997243,,,18:36:25.186098,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,8,0,8,0,,,,,,,,,"[0, 2, 8, 4, 3]",02843 ,space,3.214862600027118,None,18:36:28.525681,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,0,0,0,0,215.76401819998864,,18:36:28.527077,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,1,0,1,0,216.87732549995417,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,2,0,2,0,217.98008129996015,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,3,0,3,0,219.07980680000037,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,4,0,4,0,220.1767560999724,,,18:36:34.932292,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,9,0,9,0,,,,,,,,,"[1, 9, 0, 8, 7]",19087 ,space,6.89863890002016,None,18:36:41.958540,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,10,0,10,0,0,0,0,0,229.19040069996845,,18:36:41.958540,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,10,0,10,0,1,0,1,0,230.28987419995246,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,10,0,10,0,2,0,2,0,231.39153199997963,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
1,0,1,0,10,0,10,0,3,0,3,0,232.506096099969,,,,,,,,,,1,1,2024-06-28_18h32.39.157,digit_span,2023.2.3,60.048663436895694,2024-06-28 18h32.53.941354 +0200,
